mac_address,ssid,channel,source,signal_strength,floorid,latitude,longitude,timestamp
FE:47:AD:D7:13:E2,C1,2417,cap2,-66,101,7.065735102,125.5964779,24/11/2023 12:02
FE:47:AD:D7:13:E2,C1,2422,cap2,-65,101,7.065735102,125.5964779,24/11/2023 12:02
FE:47:AD:D7:13:E2,C1,2422,cap2,-65,101,7.065735102,125.5964779,24/11/2023 12:02
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:02
FE:47:AD:D7:13:E2,C1,2422,cap2,-65,101,7.065735102,125.5964779,24/11/2023 12:02
FE:47:AD:D7:13:E2,C1,2412,cap2,-67,101,7.065735102,125.5964779,24/11/2023 12:02
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-63,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-63,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-63,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-65,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-65,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-65,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-65,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-65,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-65,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-65,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap2,-67,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap2,-67,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap2,-67,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap2,-67,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap2,-66,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2422,cap2,-64,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2422,cap2,-64,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2422,cap2,-64,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-60,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-60,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-60,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap2,-68,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-58,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-58,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-58,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap2,-65,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap2,-65,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap2,-65,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-94,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap2,-65,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-62,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-94,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-62,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-94,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-62,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap2,-68,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-64,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-64,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-64,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2422,cap2,-63,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2422,cap2,-63,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap1,-57,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2422,cap2,-63,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap1,-57,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-58,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap1,-57,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-58,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-58,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap1,-50,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-58,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap1,-50,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap1,-50,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2427,cap2,-79,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2427,cap2,-79,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap1,-54,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2427,cap2,-79,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap1,-54,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap1,-54,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap2,-68,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap2,-68,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap1,-54,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap1,-56,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap2,-68,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap1,-52,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap2,-68,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap1,-52,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-66,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap1,-52,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2417,cap2,-66,101,7.065735102,125.5964779,24/11/2023 12:03
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-66,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2427,cap1,-67,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap2,-67,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2427,cap1,-67,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-65,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-54,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-65,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-54,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-65,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-54,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-59,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-54,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-59,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2422,cap1,-59,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-59,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2427,cap1,-64,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-67,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2427,cap1,-64,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-67,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-54,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-67,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-54,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-67,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-54,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-62,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap1,-55,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-62,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-55,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-62,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-55,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap2,-67,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap1,-56,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap2,-67,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-52,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap2,-67,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-52,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-69,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap1,-57,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2422,cap2,-64,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-56,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2422,cap2,-64,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2422,cap2,-63,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-56,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-56,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2422,cap2,-63,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-89,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-53,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2422,cap2,-63,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-53,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2422,cap2,-63,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-53,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2422,cap2,-69,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap1,-55,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2422,cap2,-69,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap1,-55,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-62,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-52,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-62,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-52,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-52,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap2,-62,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap2,-67,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-57,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap2,-67,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-57,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap3,-93,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2412,cap2,-67,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2417,cap1,-57,101,7.065735102,125.5964779,24/11/2023 12:04
FE:47:AD:D7:13:E2,C1,2447,cap2,-62,189,7.065837087,125.5964439,28/11/2023 9:13
DA:71:6E:D0:03:D4,C2,2447,cap2,-69,189,7.065837087,125.5964439,28/11/2023 9:13
DA:71:6E:D0:03:D4,C2,2442,cap1,-69,189,7.065837087,125.5964439,28/11/2023 9:13
FE:47:AD:D7:13:E2,C1,2452,cap1,-82,189,7.065837087,125.5964439,28/11/2023 9:13
FE:47:AD:D7:13:E2,C1,2437,cap3,-80,189,7.065837087,125.5964439,28/11/2023 9:13
FE:47:AD:D7:13:E2,C1,2447,cap2,-62,189,7.065837087,125.5964439,28/11/2023 9:13
DA:71:6E:D0:03:D4,C2,2447,cap2,-69,189,7.065837087,125.5964439,28/11/2023 9:13
